fips,stabb,state_1860,county_name_1860,totpop_1860,slave_1860,slave_share_1860,foreign_share_1860,log_pop_1860,log_farm_value_pc_1860,impr_share_1860,land_gini_1860,n_farms_1860,n_slaveholders_1860,slaves_per_holder_1860,farm_value_1860,year,covpop,cpop,covind,murder,violent,property,murder_rate,violent_rate,property_rate,log_violent_rate,log_property_rate,asinh_violent_rate,log_covpop
1025,AL,Alabama,Clarke,15049.0,7436.0,0.494119210578776,0.004385673466675527,9.619066822786719,5.376804353042552,0.18223857125575973,0.5704581388671649,901.0,645.0,11.528682170542636,3255548.0,2010,25833,25833.0,100.0,8,117,262,30.968141524406768,452.90906979444895,1014.2066349243216,6.11569137640371,6.92186194536705,6.808839775720812,10.159408023364275
1031,AL,Alabama,Coffee,9623.0,1417.0,0.1472513769094877,0.0016626831549412864,9.171911345356401,4.647652984958821,0.20983494753385,0.508446443828443,829.0,239.0,5.928870292887029,1004062.0,2010,49948,50371.0,100.0,5,181,1238,10.010410827260351,362.3768719468247,2478.5777208296627,5.892684753001018,7.815440174979734,6.585833837345631,10.818737743235035
1035,AL,Alabama,Conecuh,11311.0,4882.0,0.4316152418000177,0.011316417646538767,9.33353098253138,4.526666093055299,0.29833109115369233,0.5752020171798887,525.0,398.0,12.266331658291458,1045700.0,2010,12645,13220.0,100.0,0,68,308,0.0,537.7619612495057,2435.7453538948203,6.28741601104227,7.798008088839738,6.980564056090849,9.445017159104065
1037,AL,Alabama,Coosa,19273.0,5212.0,0.27043013542261196,0.004877289472318788,9.866460431699052,4.463295496028705,0.2803208320158687,0.5423335789639738,1631.0,641.0,8.131045241809673,1672376.0,2010,10064,11539.0,68.2466,0,0,3,0.0,0.0,29.809220985691574,,3.3948177746981165,0.0,9.216719978940223
1039,AL,Alabama,Covington,6469.0,821.0,0.12691296954707065,0.0001545833977430824,8.774776816043985,4.421125085695142,0.1702767469725347,0.5388534210680112,517.0,144.0,5.701388888888889,538155.0,2010,37765,37765.0,100.0,1,85,774,2.647954455183371,225.07612869058653,2049.516748311929,5.416438694712997,7.6253593118124074,6.109590810167987,10.539138026747548
1045,AL,Alabama,Dale,12197.0,1809.0,0.14831515946544233,0.0018037222267770763,9.40894529884324,4.76502401112773,0.21898126874766324,0.491955536444829,1066.0,314.0,5.761146496815287,1431122.0,2010,49604,48941.0,100.0,1,152,992,2.0159664543182,306.42690105636643,1999.8387226836546,5.724979231193842,7.600821817632438,6.418129074222396,10.811826754622663
1047,AL,Alabama,Dallas,33625.0,25760.0,0.766096654275093,0.009368029739776951,10.42302511690414,5.623758618519141,0.47697329366014396,0.4682265817012422,711.0,1280.0,20.125,9311714.0,2010,43820,43820.0,100.0,4,273,1426,9.128251939753538,623.0031948881789,3254.221816522136,6.434551647005731,8.087708452795011,7.127699471674192,10.687845613149458
1049,AL,Alabama,Dekalb,10705.0,848.0,0.07921531994395142,0.002148528724894909,9.278466201023782,4.632908019908383,0.3614561633618805,0.5200761095133141,895.0,165.0,5.13939393939394,1100609.0,2010,70091,71130.0,93.6799,0,20,354,0.0,28.53433393731007,505.0577106903882,3.3511080617611033,6.224672701340887,4.04456214776845,11.157549676763116
1057,AL,Alabama,Fayette,12850.0,1703.0,0.13252918287937743,0.0019455252918287938,9.461099090323366,4.052821122005728,0.1472554324564794,0.4999793834281164,1189.0,330.0,5.16060606060606,739641.0,2010,16093,16471.0,100.0,0,22,203,0.0,136.7053998632946,1261.418007829491,4.91782824451005,7.139991770193521,5.6109888021078245,9.686139673818495
1059,AL,Alabama,Franklin,18627.0,8495.0,0.4560584098351855,0.00617383368228915,9.832367420033002,5.393332964736054,0.32255299214233624,0.6388437375498016,951.0,519.0,16.36801541425819,4096733.0,2010,31416,31704.0,97.3925,1,104,511,3.183091418385536,331.04150751209573,1626.5597147950089,5.8022437678537555,7.394222458916087,6.495393229667581,10.355072596257845
1063,AL,Alabama,Greene,30859.0,23598.0,0.7647039761495836,0.005573738617583201,10.337183720985118,5.6950056149049475,0.49534048387557483,0.4473385934661208,793.0,1115.0,21.164125560538118,9176802.0,2010,8396,9045.0,94.5788,0,100,222,0.0,1191.0433539780847,2644.1162458313484,7.0825849700177965,7.880092165901984,7.7757323268097345,9.035510680940524
1067,AL,Alabama,Henry,14918.0,4433.0,0.2971577959511999,0.0015417616302453412,9.610323816515109,4.972912497697331,0.276722512378756,0.5365011137920118,930.0,489.0,9.065439672801636,2154860.0,2010,17302,17297.0,91.3112,2,51,183,11.559357299734135,294.76361114322043,1057.6811929256733,5.686173716954235,6.96383423707133,6.379323774848974,9.75857738074032
1071,AL,Alabama,Jackson,18283.0,3405.0,0.1862385822895586,0.008040255975496362,9.813726945328504,5.139964310414171,0.3144774803414087,0.5442059184703022,1241.0,482.0,7.064315352697095,3121085.0,2010,52481,53227.0,97.6547,0,96,936,0.0,182.92334368628647,1783.502600941293,5.209067178123587,7.486334463133343,5.9022218299956375,10.868206478314477
1073,AL,Alabama,Jefferson,11746.0,2649.0,0.2255235824961689,0.0017027073046143367,9.371268036082466,4.642982718766472,0.25755653688440283,0.5719206395121784,1065.0,284.0,9.327464788732394,1219865.0,2010,635108,683290.0,83.1642,67,3893,34887,10.549386875932912,612.9666135523407,5493.081491651814,6.418310470427447,8.611244668778145,7.111458316361558,13.361550342153237
1077,AL,Alabama,Lauderdale,17420.0,6737.0,0.3867393800229621,0.008553386911595866,9.765374250406493,5.5661561090957345,0.32681634948907845,0.6360299749415279,996.0,522.0,12.906130268199234,4554063.0,2010,92709,92709.0,95.5421,4,142,2287,4.3145757154105855,153.16743789707579,2466.8586652860026,5.031531688351576,7.810700824773097,5.724689525057745,11.437220834219913
1079,AL,Alabama,Lawrence,13975.0,6788.0,0.48572450805008943,0.0013595706618962434,9.5450252980233,5.367858447907458,0.41466851446717395,0.6174013224090777,639.0,391.0,17.36061381074169,2996285.0,2010,34339,34339.0,93.2111,0,22,119,0.0,64.06709572206529,346.5447450420804,4.159930904860204,5.848011944613417,4.853138987238622,10.444037013468341
1083,AL,Alabama,Limestone,15306.0,8085.0,0.5282242257938063,0.0007840062720501764,9.636000187369866,5.458357317776034,0.44930123584319537,0.5730820309834087,672.0,661.0,12.231467473524962,3592495.0,2010,82782,77724.0,100.0,2,89,1492,2.4159841511439684,107.5112947259066,1802.3241767534005,4.677595909266279,7.496832320297846,5.37076471789467,11.323965925436088
1085,AL,Alabama,Lowndes,27716.0,19340.0,0.6977918891614951,0.0036801847308413913,10.229765142747272,5.787456579420037,0.4672736666634172,0.5376959873377917,1033.0,1098.0,17.61384335154827,9040470.0,2010,11299,11299.0,100.0,0,65,194,0.0,575.2721479776972,1716.966103194973,6.35484322965662,7.44831411882431,7.047991165644117,9.332469505209247
1087,AL,Alabama,Macon,26802.0,18176.0,0.6781583463920603,0.0027982986344302664,10.196231790580173,5.381454762399594,0.503755398525675,0.4107786894367271,776.0,1020.0,17.819607843137256,5825099.0,2010,21452,21527.0,100.0,3,130,880,13.984710050344956,606.0041021816147,4102.181614767854,6.406886755322995,8.319274212339664,7.100034616634174,9.973573160102816
1089,AL,Alabama,Madison,26451.0,14573.0,0.5509432535631923,0.005481834335185815,10.183049243755137,5.437269609322878,0.5267346522837716,0.5225070847975899,915.0,1117.0,13.04655326768129,6078806.0,2010,331505,339785.0,100.0,20,1558,13094,6.033091506915431,469.9778283887121,3949.865009577533,6.152685519950355,8.281436682520699,6.845833832348979,12.711398171450567
1091,AL,Alabama,Marengo,31171.0,24409.0,0.7830675948798562,0.003881813223829842,10.347243454377015,5.799620589444261,0.42289043620654215,0.5319315097650265,778.0,944.0,25.85699152542373,10291862.0,2010,20897,21027.0,100.0,0,83,604,0.0,397.1861989759296,2890.367038330861,5.984405185786728,7.969138775924946,6.677553951059879,9.947360886980098
1093,AL,Alabama,Marion,11182.0,1283.0,0.1147379717402969,0.0005365766410302271,9.32206062158659,4.1784172219031035,0.10726030304784429,0.517659771769865,1127.0,204.0,6.28921568627451,729765.0,2010,30776,31498.0,100.0,1,50,594,3.2492851572654016,162.4642578632701,1930.0753834156485,5.090458025966243,7.565314339900742,5.783614678013384,10.33449044443213
1095,AL,Alabama,Marshall,11472.0,1821.0,0.15873430962343096,0.014121338912133892,9.347664562839402,4.784673677669962,0.3122940880071318,0.5784184752758912,804.0,224.0,8.129464285714286,1372766.0,2010,93019,94155.0,93.0436,0,210,2903,0.0,225.76032853503048,3120.8677797009213,5.419473943343658,8.04586637665082,6.112626028932345,11.440559052344039
1097,AL,Alabama,Mobile,41131.0,11376.0,0.27657970873550364,0.1880333568354769,10.624517374082325,3.362222616558159,0.07385705864388241,0.5782973760277972,368.0,1785.0,6.3731092436974786,1186763.0,2010,412992,412992.0,97.465,35,2606,20105,8.474740430807376,631.0049589338292,4868.133038896637,6.4473137213595075,8.49046578300609,7.140461529795702,12.93118350129551
1099,AL,Alabama,Monroe,15667.0,8705.0,0.5556264760324249,0.00440416161358269,9.659311868393488,5.139025945245186,0.2797469973704783,0.5379168126255943,764.0,676.0,12.877218934911243,2672000.0,2010,21458,23068.0,100.0,1,113,523,4.660266567247646,526.6101220989841,2437.319414670519,6.266460468485877,7.7986541138384595,6.9596085505360366,9.973852815196691
1101,AL,Alabama,Montgomery,35904.0,23710.0,0.6603721033868093,0.01885583778966132,10.488603988882367,5.617820214951536,0.46573123394315447,0.4940874705631574,800.0,1385.0,17.119133574007222,9883964.0,2010,229363,229363.0,100.0,25,859,11681,10.899752793606641,374.5155059883242,5092.800495284767,5.92563320660834,8.53558315377978,6.618782169543937,12.343061180346144
